Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Italy,14669.46,14760,6789.6,2460,2.76,6.0,7879.86,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Canada,2862,2862,1316.52,477,2.76,6.0,1545.48,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Brazil,3516,3516,1617.36,586,2.76,6.0,1898.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Japan,1050,1050,483,175,2.76,6.0,567.0,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,China,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Netherlands,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Finland,6600,6600,3036,1100,2.76,6.0,3564.0,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,France,3113.7,3210,1476.6,535,2.76,6.0,1637.1,5.82
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Germany,1956,1956,899.76,326,2.76,6.0,1056.24,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Spain,2298,2298,1057.08,383,2.76,6.0,1240.92,6.0
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Canada,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Mexico,26937,29834.49,13974,2329,6,12.81,12963.0,7.38
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Brazil,12099.16,14257.53,6678,1113,6,12.81,5421.16,4.946
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Japan,80392.8,85647.66,40116,6686,6,12.81,40276.8,10.06363636
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Korea,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,China,87490.13,95998.14,44964,7494,6,12.81,42526.13,9.1275
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Singapore,41415.48,45859.8,21480,3580,6,12.81,19935.48,8.07
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Netherlands,61573.8,64588.02,30252,5042,6,12.81,31321.8,10.7625
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Denmark,23174.34,25568.76,11976,1996,6,12.81,11198.34,8.15666667
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,France,65499.57,70762.44,33144,5524,6,12.81,32355.57,8.46538462
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Austria,29508.82,31371.69,14694,2449,6,12.81,14814.82,9.66777778
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Spain,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Canada,28782,29975.4,14040,2340,6,12.81,14742.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Mexico,35601.73,37020.9,17340,2890,6,12.81,18261.73,12.326
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Brazil,62265.53,64459.92,30192,5032,6,12.81,32073.53,12.378
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Japan,14761.73,15461.67,7242,1207,6,12.81,7519.73,12.235
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Korea,79035.72,84597.24,39624,6604,6,12.81,39411.72,10.6975
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Singapore,51955.2,54109.44,25344,4224,6,12.81,26611.2,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Netherlands,9102,9479.4,4440,740,6,12.81,4662.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Finland,100712.4,106310.19,49794,8299,6,12.81,50918.4,11.275
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Denmark,5439.99,5726.07,2682,447,6,12.81,2757.99,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,France,32750.46,33984.93,15918,2653,6,12.81,16832.46,12.352
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Germany,24859.92,26119.59,12234,2039,6,12.81,12625.92,9.892
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Belgium,28601.43,30090.69,14094,2349,6,12.81,14507.43,9.944
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Austria,24685.98,25440.66,11916,1986,6,12.81,12769.98,12.43
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Italy,27147.39,28207.62,13212,2202,6,12.81,13935.39,12.3325
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Spain,52028.57,53930.1,25260,4210,6,12.81,26768.57,12.365
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Canada,26668.73,28092.33,13158,2193,6,12.81,13510.73,9.866
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Japan,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Korea,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,China,44250.12,46577.16,21816,3636,6,12.81,22434.12,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Singapore,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Netherlands,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,France,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Austria,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Spain,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Canada,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Japan,8376.3,8723.61,4086,681,6,12.81,4290.3,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Korea,24378.96,26055.54,12204,2034,6,12.81,12174.96,8.15666667
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Singapore,8290.2,9197.58,4308,718,6,12.81,3982.2,6.15
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Netherlands,25251.9,28284.48,13248,2208,6,12.81,12003.9,7.38
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,France,13259.4,13809.18,6468,1078,6,12.81,6791.4,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Austria,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Spain,7908.9,8236.83,3858,643,6,12.81,4050.9,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Canada,109118.99,115917.69,54294,9049,6,12.81,54824.99,10.77647059
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Japan,94555,101224.62,47412,7902,6,12.81,47143.0,9.1925
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Korea,8753.08,9850.89,4614,769,6,12.81,4139.08,6.02
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Singapore,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Netherlands,8216.4,8557.08,4008,668,6,12.81,4208.4,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Sweden,41413.9,43349.04,20304,3384,6,12.81,21109.9,10.795
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,France,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Germany,119821.73,128317.77,60102,10017,6,12.81,59719.73,9.3064
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Austria,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Italy,40232.25,42618.87,19962,3327,6,12.81,20270.25,9.24125
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Spain,6998.7,9133.53,4278,713,6,12.81,2720.7,4.1
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Canada,6654.3,6930.21,3246,541,6,12.81,3408.3,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Japan,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Korea,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,China,42668.02,44911.86,21036,3506,6,12.81,21632.02,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Singapore,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Netherlands,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,France,6912.6,7199.22,3372,562,6,12.81,3540.6,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Germany,6740.4,7019.88,3288,548,6,12.81,3452.4,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Austria,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Spain,14022,14603.4,6840,1140,6,12.81,7182.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Canada,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Mexico,28696.54,35075.25,8744.25,3275,2.67,10.71,19952.29,9.576
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Brazil,8836.97,9167.76,2285.52,856,2.67,10.71,6551.45,10.335
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Japan,57155.54,73320.66,18278.82,6846,2.67,10.71,38876.72,9.35875
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Korea,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,China,80744.5,107464.14,26790.78,10034,2.67,10.71,53953.72,9.16428571
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Singapore,14270.56,15058.26,3754.02,1406,2.67,10.71,10516.54,10.175
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Netherlands,51591.36,60586.47,15104.19,5657,2.67,10.71,36487.17,9.90111111
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Denmark,12988.36,17318.07,4317.39,1617,2.67,10.71,8670.97,8.99666667
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,France,57366.05,70439.67,17560.59,6577,2.67,10.71,39805.46,9.521
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Belgium,1766.3,1820.7,453.9,170,2.67,10.71,1312.4,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Austria,12668.44,16107.84,4015.68,1504,2.67,10.71,8652.76,9.4
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Spain,3730.01,3844.89,958.53,359,2.67,10.71,2771.48,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Canada,33665.26,34914.6,8704.2,3260,2.67,10.71,24961.06,10.34285714
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Mexico,14518.43,15026.13,3746.01,1403,2.67,10.71,10772.42,10.35333333
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Brazil,42169.71,54074.79,13480.83,5049,2.67,10.71,28688.88,9.49777778
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Japan,29530.41,35867.79,8941.83,3349,2.67,10.71,20588.58,9.675
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Korea,39521.54,41436.99,10330.23,3869,2.67,10.71,29191.31,10.238
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Singapore,47171.01,49041.09,12225.93,4579,2.67,10.71,34945.08,10.31142857
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Netherlands,16564.1,24568.74,6124.98,2294,2.67,10.71,10439.12,8.41
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Finland,64702.48,74488.05,18569.85,6955,2.67,10.71,46132.63,9.939
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,France,32396.89,38127.6,9505.2,3560,2.67,10.71,22891.69,9.80857143
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Germany,35898.93,41961.78,10461.06,3918,2.67,10.71,25437.87,9.8675
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Belgium,19592.41,23851.17,5946.09,2227,2.67,10.71,13646.32,9.69909091
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Austria,21202.13,23765.49,5924.73,2219,2.67,10.71,15277.4,9.895
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Italy,9018.52,9296.28,2317.56,868,2.67,10.71,6700.96,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Spain,20166.99,20788.11,5182.47,1941,2.67,10.71,14984.52,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Canada,28154.14,34346.97,8562.69,3207,2.67,10.71,19591.45,9.576
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Japan,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Korea,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,China,18308.68,19074.51,4755.27,1781,2.67,10.71,13553.41,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Singapore,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Netherlands,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,France,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Austria,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Spain,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Canada,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Japan,7411.88,7721.91,1925.07,721,2.67,10.71,5486.81,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Korea,42107.16,52339.77,13048.29,4887,2.67,10.71,29058.87,9.51
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Singapore,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Netherlands,6990.4,7282.8,1815.6,680,2.67,10.71,5174.8,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Denmark,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,France,5232.52,5451.39,1359.03,509,2.67,10.71,3873.49,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Austria,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Spain,3418.31,3523.59,878.43,329,2.67,10.71,2539.88,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Canada,58840.34,66873.24,16671.48,6244,2.67,10.71,42168.86,9.95
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Mexico,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Brazil,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Japan,54775.49,63146.16,15742.32,5896,2.67,10.71,39033.17,9.82777778
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Korea,13837.36,23047.92,5745.84,2152,2.67,10.71,8091.52,6.43
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Singapore,,,,,,,,
